BuId,Rim,TotalCards
894318,302519,1
894404,302543,1
894405,30257,1
894321,302623,1
894567,302651,1
894341,302680,1
894569,302732,1
894570,302797,2
894572,302942,1
894573,302992,1
894348,303037,1
894485,303119,1
894486,303160,1
894579,303209,1
894420,303261,1
894492,303424,3
894494,303553,1
894426,303591,1
894497,303740,1
894501,3039,1
953454,30391,1
894504,304040,1
894505,304072,1
894372,30425,1
894600,304315,1
894509,304328,1
894511,304405,1
894443,304420,2
894380,304575,1
894381,304589,2
894609,304640,1
894384,304689,1
894521,304821,1
894526,305095,1
894392,305110,1
894527,305115,1
894528,305207,1
894620,305237,1
894622,305423,1
894531,305461,1
894624,305548,1
894466,305605,1
894629,305766,1
894786,305924,1
894544,306102,1
894476,306112,1
894545,306133,1
894548,30626,1
894549,306400,1
894794,306419,1
894550,306423,2
894725,306483,1
894552,306522,1
894800,306755,1
894642,306809,2
894731,306859,1
894867,306962,1
949750,307184,1
945323,307222,1
894811,307440,2
894812,307515,1
894654,307555,1
894881,307807,1
894661,307913,1
894750,307997,1
894751,308034,1
894824,308081,2
894828,308336,1
894672,308486,1
894836,308686,2
894677,308694,1
894765,308696,1
894838,308741,1
894680,30878,1
894902,308867,1
894841,308883,1
894903,308899,2
894842,308902,1
949988,308961,2
894772,309003,1
894773,309036,1
894907,309088,1
894848,309171,2
894690,309247,1
894778,309255,1
935826,951400,2
943079,951419,2
851251,951470,1
943578,951472,1
943770,951502,1
925830,951544,1
958591,951551,1
942727,951648,1
943843,95166,1
921446,951672,2
923392,951723,1
935318,951726,1
940184,951730,1
936475,951960,1
936633,951973,1
943474,952162,2
928458,952259,1
897687,952267,1
943552,952317,1
945259,952335,1
898290,952533,1
931145,952648,1
851339,952789,1
921793,952823,2
940475,953044,1
943299,953056,1
915470,953099,1
942331,953143,1
943925,953156,3
943910,953200,1
910522,953571,1
959922,953669,1
941469,953744,1
912267,953809,1
912170,953834,2
938881,954024,1
936154,954040,1
928265,954066,1
901153,954067,1
925715,954202,1
904763,954458,1
905074,954658,1
942467,954662,1
923210,954692,2
943601,954715,1
941532,954769,2
922544,954785,2
932695,954812,1
950940,954907,1
941731,955000,1
926331,955004,1
896501,955023,2
943685,955042,1
928230,955126,2
943957,955155,1
951795,955175,1
927792,955182,1
924418,955199,1
954610,955280,1
942964,955294,1
928157,955298,2
912009,955338,1
942564,955416,1
901691,955505,1
923730,955547,1
927434,955570,5
902356,955587,1
941574,955596,2
904273,955681,1
933554,955733,1
940096,955768,1
925491,955936,3
943994,956264,2
924969,956275,1
924479,956309,2
940415,956354,1
943801,956363,1
932783,956433,1
930697,956457,2
922037,956562,1
943333,956617,3
942605,956625,1
959538,956693,1
930940,956710,1
904565,956740,1
897825,956789,1
943965,956794,1
922466,956805,2
940495,956987,1
942488,957053,1
941450,957100,1
930591,957106,1
943822,957168,2
941173,957197,1
937466,957277,1
941781,957390,1
937187,957434,1
899663,957479,1
850741,957541,1
931346,957568,1
899834,957726,2
916263,957733,2
915041,957737,1
910081,957769,3
899064,95783,1
942650,957939,1
933643,957948,1
936123,958011,1
925961,958032,1
938932,958049,1
940963,958214,2
921445,958230,1
943742,958241,1
943977,958454,1
930562,958472,1
921603,958477,1
907809,958697,1
914498,958739,1
944014,958743,1
930474,958809,1
929114,959290,1
944017,959379,2
911248,95939,1
897057,959771,1
941044,959781,1
929177,959841,1
925045,959915,1
923200,959975,1
944018,960119,1
939073,960125,4
910072,960160,1
917739,960202,1
924293,960279,1
900895,960293,1
942906,960367,1
944051,96038,1
928607,960423,3
941878,960424,2
899792,960588,1
943740,960640,1
944034,960696,1
944026,960775,2
949545,960882,1
940530,960956,1
931500,960985,1
939221,961098,1
915719,961168,1
934491,961184,1
927601,961186,1
949042,961222,1
953989,961291,1
931380,961591,1
942704,961670,2
944040,96168,1
924244,961735,1
909993,961760,1
927394,961764,2
933997,961805,1
931624,961921,1
935391,961939,1
942029,961945,1
921853,961998,2
944042,962089,1
942631,962112,1
947003,962157,1
935050,962362,2
943411,962511,1
896002,962659,1
907539,962727,1
935167,962753,1
958685,962800,1
921553,96282,1
925807,963012,2
850933,963018,1
939739,96311,2
943933,963124,1
952200,963187,1
943731,963233,1
936094,9633,3
927713,963304,3
940236,963317,1
940538,963443,1
935416,963536,1
942632,963589,1
946961,963692,1
937201,963736,2
942272,963936,1
902944,963971,1
921359,964000,2
897284,964111,1
944071,964115,1
894915,309417,1
894783,309434,1
894916,309442,1
894855,309463,1
894698,309639,1
894858,309675,1
894938,309731,2
894940,309869,1
895014,309962,1
894704,310012,1
895017,310109,1
894707,310115,1
894708,31016,2
894929,310239,1
850613,310338,1
894951,310436,1
895024,310518,1
895250,310785,2
895029,310787,1
895100,310804,1
894958,310809,2
895101,310830,1
895031,310872,1
894960,311014,1
895264,311070,1
895269,31117,1
895109,311312,1
895110,311351,1
895040,311381,1
895111,311389,1
895041,311445,1
895292,311598,1
895116,311615,1
895046,311730,1
895119,311733,1
895313,311927,1
895133,311935,1
953123,311973,1
895052,31198,1
895319,311998,2
895055,312052,1
895329,312085,1
946927,312171,1
895146,312179,1
895339,312234,1
894988,31227,4
895343,312301,2
894990,312398,1
894991,31244,1
895065,312572,1
894994,312598,1
895168,312632,1
895360,312641,1
895364,312724,2
894998,312801,1
894999,312917,1
895181,312978,1
895372,312991,2
895375,313062,1
895006,313288,2
895079,313311,2
947393,313339,1
895007,313342,1
895008,313379,1
895210,313501,1
895086,313685,1
895674,313710,1
895088,313791,1
895225,313797,2
895683,313832,1
952749,313888,1
895695,313980,1
895420,313982,1
895450,314098,2
895706,314136,1
895713,314322,1
851484,314334,1
895717,314399,2
895720,31443,1
895723,314484,1
895490,314836,1
895493,314870,1
896067,315011,1
895943,315054,1
895502,315068,1
895757,315111,1
896073,315116,1
896076,315188,1
955195,315354,1
895772,315515,2
896088,315555,1
952665,315705,1
895540,315724,1
851348,315856,1
896104,316004,1
895991,316016,1
896114,316235,1
895814,316336,1
896011,316353,1
896013,316384,1
895822,316482,2
896128,316626,1
895840,316798,1
896136,316894,1
895606,316914,2
896032,316928,2
896149,317216,1
895868,317274,1
895871,317350,1
896047,317449,2
896163,317548,1
896347,31771,2
895652,317731,2
948629,317788,1
896182,317940,2
896634,317955,1
896361,317964,1
896363,318010,1
896365,318077,1
896190,318078,1
896198,318256,1
896650,318289,1
896652,318322,3
896214,318343,3
896381,318385,1
896656,318452,1
896220,318582,1
896503,318731,1
896397,318813,1
896509,318940,1
959778,318982,1
896514,319154,1
896239,319278,1
896414,319368,1
896519,319370,1
955412,319432,1
896531,319674,1
896255,319816,2
896703,319978,2
896705,320048,1
896261,320049,1
896542,32012,1
896447,320508,1
896280,320616,1
896282,320629,1
896733,320758,1
896734,320797,1
947574,320867,1
896748,321152,2
896477,321248,1
896313,321377,1
896314,321438,1
896487,321444,1
896596,321621,1
896600,321715,1
896330,321998,1
896608,322038,1
896925,322064,1
896610,322075,1
896612,322177,1
896618,322368,1
896941,322453,1
896781,322606,1
896943,322610,1
897190,322621,1
897193,322739,1
897195,322762,1
897044,322874,1
896952,32298,1
897049,322988,1
896953,323011,1
896795,323027,1
895115,323034,1
897051,323050,1
897208,323159,2
896801,323162,1
897058,323190,1
897209,323225,3
897060,32328,1
896958,323359,2
950691,323420,1
897214,323424,1
896962,323454,1
897066,323455,1
896965,323561,1
896813,323598,1
896814,323632,1
896820,323822,1
897079,323867,1
896976,323927,2
896977,323996,1
919015,964167,1
925648,964427,1
933424,964493,1
943353,964510,1
898078,964644,1
943940,964740,1
925275,964790,1
915511,964934,1
956632,965100,1
940696,965168,1
933809,965171,1
911431,965298,1
931762,965358,1
920559,965455,1
920390,965505,1
943368,965506,1
919988,965539,1
927129,965558,1
920759,965649,1
938949,96568,1
915756,965719,1
933996,965754,1
915866,965822,1
932802,965837,1
908188,965857,1
928772,96587,2
920818,965899,3
927441,965903,1
943253,965912,2
917919,965919,2
909124,965922,1
928177,966020,1
944031,966081,1
950745,966129,1
953590,966187,1
916210,966212,1
941343,96623,1
937284,966245,1
920668,966280,1
930709,966292,1
944096,966329,2
923163,966334,1
933540,966348,1
932497,966357,1
944123,966598,1
934022,966625,2
929601,966678,1
930041,966735,1
920925,966823,2
896243,966840,1
921735,966918,1
924927,966924,1
931382,966981,1
949003,967078,1
951384,967104,1
937289,967110,2
934319,967196,1
921310,967232,1
931168,967235,2
953127,967305,1
907024,967385,1
944110,967435,1
944094,967468,1
941242,967479,1
941505,967542,2
903591,967569,1
942540,967580,2
925586,967629,1
944102,967728,2
931444,967772,2
923391,967813,2
946532,967822,1
942725,967880,1
906238,967932,1
946421,967976,2
933056,967995,1
918357,968014,1
915849,968068,2
937226,96811,2
897769,968112,1
921651,968150,1
923823,968185,1
933315,968243,1
952668,968330,1
942783,968381,1
906875,968479,1
913887,96851,1
935701,968520,2
903287,968569,1
930412,968573,1
941524,968584,1
933846,968649,1
937907,968664,1
940650,968671,1
920841,968689,1
925555,968740,2
943879,968948,1
941934,968961,1
934223,968966,2
943285,968998,1
927456,969003,1
927213,969044,1
931482,969072,1
919411,969185,1
943607,969229,1
916914,969289,2
925339,969301,1
897950,969322,1
942729,969360,1
942579,969425,1
944140,96943,1
905492,969604,1
923892,969628,3
898514,969645,1
903447,969682,1
920570,969758,2
926610,969800,1
920703,969882,1
947302,969967,1
914834,970029,2
908776,970086,1
940056,970088,1
944161,970097,1
924239,970191,2
903924,970219,1
934123,970231,1
925334,970323,1
907032,970411,1
940109,970417,1
924976,97046,1
920930,970463,2
942822,970482,1
924134,970493,1
933568,970568,1
924861,970574,1
916345,970612,1
944163,970674,1
926735,970686,1
940634,970697,1
937489,970701,1
938090,970812,1
932738,970825,1
935677,970923,2
958915,971073,1
914169,971103,1
955262,971108,1
905386,971110,1
908930,971112,1
934331,971174,1
940921,971355,1
933489,971357,1
908587,971360,2
929939,971374,2
924152,971482,2
851518,971484,1
943232,971488,1
936203,971508,1
943545,971533,1
922373,971623,3
941300,971682,1
933183,971706,1
939201,971714,2
927292,971769,2
940192,971892,1
940669,971920,2
937833,972230,1
940578,972236,1
909386,972276,1
923834,972323,1
917418,972336,1
939880,972357,2
942845,972362,1
943151,972372,1
919474,972400,1
923550,972565,2
926150,972609,1
930654,972635,1
944149,972910,1
950727,972933,1
916931,973012,1
897631,973266,2
949569,973391,1
928076,973397,2
940165,973414,1
930083,973520,1
933281,973537,1
940084,973558,1
941935,973602,1
949566,973618,1
851179,973776,1
944142,973824,1
896982,324136,1
895131,324431,1
897099,324704,1
949351,324955,1
952105,325353,1
896862,325397,1
897272,325434,2
897274,32549,1
897285,325771,1
897130,325784,1
897292,325949,3
896886,325969,1
897031,325970,1
897298,326111,1
897141,326191,1
896896,326210,1
897446,326489,1
897448,326507,1
897154,326688,1
897454,326730,1
897157,326744,2
897308,326768,1
897715,326840,1
897317,327089,1
897584,327611,1
897590,327754,1
851275,327892,1
897345,327964,1
897597,327976,1
948639,328005,1
949571,328057,1
897351,328221,1
897503,328743,2
897623,328917,1
897564,328924,1
897516,329236,1
897372,329277,1
897635,3293,1
897787,329390,1
897637,329408,1
897530,329731,1
897387,329820,1
897795,329852,1
897391,329928,1
897658,330146,1
897810,330233,1
897812,330285,1
897664,330322,3
897667,330462,1
897561,330504,1
897965,330742,2
897824,330753,1
897428,330872,1
897971,330885,2
897432,330973,2
898240,331050,1
897977,331142,1
897436,331193,2
897982,331372,1
898248,331393,2
897695,33148,1
897835,331521,2
897698,331597,1
898260,331791,2
897845,33191,1
897847,332022,2
897853,332254,1
898009,332296,1
897855,332338,4
952003,332391,1
898021,332578,1
897862,332605,1
898025,332697,1
898026,332735,2
897871,332905,3
898030,332917,1
898144,333157,1
898152,333242,2
897888,333329,2
898159,333442,1
898327,333445,1
898164,333515,1
898336,333621,2
898168,333693,1
898342,333832,2
898060,333874,2
898071,334170,2
898356,334305,2
898187,334355,1
898359,334405,1
898192,334486,1
898366,334679,1
898369,334728,1
950361,334792,1
850870,334800,1
897944,334951,1
895158,335284,1
948621,335473,1
898816,335513,1
898557,335625,1
898831,335848,1
947755,336037,1
898843,336241,2
898582,336273,1
898709,33632,1
898422,336398,1
953342,336670,1
898725,336699,2
898727,336823,1
898435,336865,1
898728,336868,1
898733,337086,1
898620,337244,1
898740,337316,1
898456,337349,1
898746,337400,1
898464,337450,2
898634,337470,1
898885,337505,1
898466,337532,1
898639,33756,1
898470,337640,1
898757,337655,1
898758,337694,1
898648,337790,1
898480,337866,1
898652,337868,2
898655,338036,1
898490,338187,1
898910,338241,1
898663,338304,2
898495,338369,5
898497,338405,2
954190,338647,1
898778,338674,1
896049,338768,1
898680,338812,1
898782,338813,1
898682,33883,1
898785,338861,1
898519,339000,1
898791,339048,1
898955,339212,1
898958,339280,2
899090,339300,2
898531,339441,1
898212,339502,2
898532,339513,1
898970,339546,1
898803,339711,2
898977,339803,1
899234,339846,1
947739,339853,1
898979,339874,1
898809,339881,5
899241,340136,2
898986,340291,1
899253,340437,2
899128,340473,3
899255,340474,1
899130,340532,3
899257,340540,3
899134,340640,1
899000,340769,1
899006,340923,2
947720,340985,1
899147,341045,1
899375,341072,1
899012,341183,1
896756,341383,1
899383,341483,2
899022,341546,1
899024,341679,1
899026,341749,2
899290,341833,1
899400,341968,1
899294,341979,1
899299,342215,1
898579,342359,1
899302,342448,1
899050,342453,1
899194,34248,1
949573,342557,1
898857,342631,3
899060,342726,1
899204,342864,1
899211,343066,1
899443,343314,2
899334,343384,1
899337,343463,1
899220,343513,1
932178,973867,1
914195,974033,1
931971,974101,1
902169,974125,1
949753,974133,1
924089,974148,2
943761,974262,2
942380,974293,2
931865,974368,1
922332,974589,1
944180,974590,1
929941,974765,1
937215,974838,1
931753,97496,2
917947,975062,1
905828,975087,1
917552,975091,1
929658,975195,3
940226,975230,1
937441,975233,1
922431,975252,1
939237,975253,1
940352,975255,1
929628,975261,2
942088,975290,1
950253,975380,1
950981,975422,1
919675,975431,2
926997,975509,1
929410,975543,1
923055,975567,1
933506,975604,1
938497,975704,1
929530,975808,1
937852,975823,2
944184,975882,1
943166,975885,1
895944,975904,1
942759,975907,1
941853,975932,1
951414,976022,1
943716,976134,1
951220,976172,1
908928,976267,1
942246,976293,1
929451,976327,1
933832,976428,1
937281,976449,2
944186,976540,2
943051,976631,2
928513,976641,1
943207,976926,2
910858,976964,1
908899,976971,1
924012,976993,1
938867,977224,1
945294,977547,1
906519,977594,1
943724,977638,1
932112,977741,1
